,mean,Standard deviation
"('q_value_sampling', 'moment_updating', 0.01, 1.25, 0.1, 1)",200.84,56.71132514762814
"('q_value_sampling', 'moment_updating', 0.01, 1.25, 0.25, 1)",198.32,46.04408322466634
"('q_value_sampling', 'moment_updating', 0.01, 1.25, 0.5, 1)",213.44,65.28098038479509
"('q_value_sampling', 'moment_updating', 0.01, 1.25, 0.75, 1)",214.32,50.41168118601085
"('q_value_sampling', 'moment_updating', 0.01, 1.25, 1, 1)",221.96,51.32093529934932
"('q_value_sampling', 'moment_updating', 0.01, 1.25, 1.5, 1)",216.96,47.751423015445305
"('q_value_sampling', 'moment_updating', 0.01, 1.25, 2, 1)",228.12,61.04609406014442
"('q_value_sampling', 'moment_updating', 0.01, 1.25, 3, 1)",217.24,52.89822681338194
"('q_value_sampling', 'moment_updating', 0.01, 1.5, 0.01, 1)",150.64,52.258495959987215
"('q_value_sampling', 'moment_updating', 0.01, 1.5, 0.05, 1)",182.28,81.09057651786672
"('q_value_sampling', 'moment_updating', 0.01, 1.5, 0.1, 1)",191.12,41.60992189370223
"('q_value_sampling', 'moment_updating', 0.01, 1.5, 0.25, 1)",209.44,68.29353117243244
"('q_value_sampling', 'moment_updating', 0.01, 1.5, 0.5, 1)",223.16,70.981789213854
"('q_value_sampling', 'moment_updating', 0.01, 1.5, 0.75, 1)",214.6,68.60116617084581
"('q_value_sampling', 'moment_updating', 0.01, 1.5, 1, 1)",228.88,71.67276749226306
"('q_value_sampling', 'moment_updating', 0.01, 1.5, 1.5, 1)",218.52,53.99675545808285
"('q_value_sampling', 'moment_updating', 0.01, 1.5, 2, 1)",214.84,49.16761535807894
"('q_value_sampling', 'moment_updating', 0.01, 1.5, 3, 1)",214.88,54.801693404492525
"('q_value_sampling', 'moment_updating', 0.01, 1.75, 0.01, 1)",161.76,48.20562622765106
"('q_value_sampling', 'moment_updating', 0.01, 1.75, 0.05, 1)",172.96,42.58119772857499
"('q_value_sampling', 'moment_updating', 0.01, 1.75, 0.1, 1)",171.04,38.34420947157471
"('q_value_sampling', 'moment_updating', 0.01, 1.75, 0.25, 1)",199.16,64.55396502152288
"('q_value_sampling', 'moment_updating', 0.01, 1.75, 0.5, 1)",194.64,57.93712454031525
"('q_value_sampling', 'moment_updating', 0.01, 1.75, 0.75, 1)",197.84,61.95848932955032
"('q_value_sampling', 'moment_updating', 0.01, 1.75, 1, 1)",195.4,44.77543969633353
"('q_value_sampling', 'moment_updating', 0.01, 1.75, 1.5, 1)",215.84,55.61847175174808
"('q_value_sampling', 'moment_updating', 0.01, 1.75, 2, 1)",224.04,55.21230297678226
"('q_value_sampling', 'moment_updating', 0.01, 1.75, 3, 1)",212.12,54.15889216001376
"('q_value_sampling', 'moment_updating', 0.01, 2, 0.01, 1)",163.36,35.822763712477574
"('q_value_sampling', 'moment_updating', 0.01, 2, 0.05, 1)",167.4,38.237677753754866
"('q_value_sampling', 'moment_updating', 0.01, 2, 0.1, 1)",165.8,43.19120280797931
"('q_value_sampling', 'moment_updating', 0.01, 2, 0.25, 1)",175.96,61.61751698989501
"('q_value_sampling', 'moment_updating', 0.01, 2, 0.5, 1)",173.56,32.88109487228186
"('q_value_sampling', 'moment_updating', 0.01, 2, 0.75, 1)",190.6,51.821617111008806
"('q_value_sampling', 'moment_updating', 0.01, 2, 1, 1)",197.08,48.88387873317746
"('q_value_sampling', 'moment_updating', 0.01, 2, 1.5, 1)",211.44,61.92387584768899
"('q_value_sampling', 'moment_updating', 0.01, 2, 2, 1)",208.36,48.42427490422546
"('q_value_sampling', 'moment_updating', 0.01, 2, 3, 1)",196.32,44.671888252009225
"('q_value_sampling', 'moment_updating', 0.01, 5, 0.01, 1)",147.16,32.535740348115645
"('q_value_sampling', 'moment_updating', 0.01, 5, 0.05, 1)",153.36,30.92556224226166
"('q_value_sampling', 'moment_updating', 0.01, 5, 0.1, 1)",154.96,30.33213477485553
"('q_value_sampling', 'moment_updating', 0.01, 5, 0.25, 1)",162.48,37.287123782882475
"('q_value_sampling', 'moment_updating', 0.01, 5, 0.5, 1)",171.36,34.18874668659265
"('q_value_sampling', 'moment_updating', 0.01, 5, 0.75, 1)",174.16,34.313472572737375
"('q_value_sampling', 'moment_updating', 0.01, 5, 1, 1)",178.36,31.78600950103677
"('q_value_sampling', 'moment_updating', 0.01, 5, 1.5, 1)",175.64,34.533902183217
"('q_value_sampling', 'moment_updating', 0.01, 5, 2, 1)",170.56,20.999199984761326
"('q_value_sampling', 'moment_updating', 0.01, 5, 3, 1)",175.8,35.232371478513905
"('q_value_sampling', 'moment_updating', 0.001, 2, 0.01, 1)",164.52,42.05864477131901
"('q_value_sampling', 'moment_updating', 0.001, 2, 0.05, 1)",187.28,49.44291253556975
"('q_value_sampling', 'moment_updating', 0.001, 2, 0.1, 1)",193.12,49.741990309998656
"('q_value_sampling', 'moment_updating', 0.001, 2, 0.25, 1)",206.88,56.17281904978599
"('q_value_sampling', 'moment_updating', 0.001, 2, 0.5, 1)",210.36,55.370302509558314
"('q_value_sampling', 'moment_updating', 0.001, 2, 0.75, 1)",220.6,62.0170944175878
"('q_value_sampling', 'moment_updating', 0.001, 2, 1, 1)",234.28,64.57493011997768
"('q_value_sampling', 'moment_updating', 0.001, 2, 1.5, 1)",227.88,57.85002679342508
"('q_value_sampling', 'moment_updating', 0.001, 2, 2, 1)",238.28,72.51594031659522
"('q_value_sampling', 'moment_updating', 0.001, 2, 3, 1)",235.28,59.21318772030433
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.01, 1)",215.96,55.92922670661557
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.05, 1)",210.28,39.57981303644574
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.1, 1)",230.92,60.80685487673244
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.25, 1)",246.6,57.18776092836648
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.5, 1)",249.16,59.823861460123084
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 0.75, 1)",257.92,55.3316690512766
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 1, 1)",284.52,63.4965321887739
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 1.5, 1)",283.36,63.187897575406005
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 2, 1)",263.68,52.16184045832739
"('q_value_sampling', 'moment_updating', 0.001, 1.1, 3, 1)",281.08,56.91285970674817
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.01, 1)",234.84,71.26523977367928
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.05, 1)",254.04,61.28815872580934
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.1, 1)",274.32,68.04864142655605
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.25, 1)",271.76,69.82107418251312
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.5, 1)",273.6,62.31661094764381
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 0.75, 1)",289.12,75.28629091673996
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 1, 1)",253.12,59.29473501079164
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 1.5, 1)",272.68,66.81031058152627
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 2, 1)",263.28,57.66074574613131
"('q_value_sampling', 'moment_updating', 0.001, 1.01, 3, 1)",269.0,58.70775076597638
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.01, 1)",275.72,69.34436963445555
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.05, 1)",271.48,75.10825254258017
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.1, 1)",272.84,80.75354109882737
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.25, 1)",268.08,64.69863677080066
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.5, 1)",257.68,62.74310798804918
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 0.75, 1)",234.68,58.74910722725921
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 1, 1)",209.28,61.99065736060556
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 1.5, 1)",201.72,61.67269736277148
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 2, 1)",182.96,54.18522307788351
"('q_value_sampling', 'moment_updating', 0.001, 1.001, 3, 1)",176.8,41.385987966943595
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.01, 1)",272.0,66.75567391615488
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.05, 1)",249.96,60.598996691364455
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.1, 1)",206.36,60.58341687293644
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.25, 1)",177.16,42.10100236336422
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.5, 1)",160.12,34.41955258279805
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 0.75, 1)",150.28,31.85469510135044
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 1, 1)",145.84,31.179069902740846
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 1.5, 1)",142.24,25.80740978866341
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 2, 1)",141.92,26.704186937632088
"('q_value_sampling', 'moment_updating', 0.001, 1.0001, 3, 1)",142.16,26.71281340480631
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.01, 1)",204.92,62.78625327251181
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.05, 1)",212.32,63.69346591291763
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.1, 1)",224.28,51.76564111454624
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.25, 1)",227.84,58.08661119397481
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.5, 1)",231.52,64.59295317602377
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 0.75, 1)",254.04,67.31833628366049
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 1, 1)",247.08,59.94291951515208
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 1.5, 1)",247.32,72.31554189799037
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 2, 1)",258.08,64.4409310919698
"('q_value_sampling', 'moment_updating', 0.001, 1.25, 3, 1)",259.88,59.798876243621834
"('q_value_sampling', 'moment_updating', 0.001, 1.5, 0.01, 1)",199.88,69.38289126290428
"('q_value_sampling', 'moment_updating', 0.001, 1.5, 0.05, 1)",209.28,57.61494250626308
"('q_value_sampling', 'moment_updating', 0.001, 1.5, 0.1, 1)",226.76,66.08708194496107
"('q_value_sampling', 'moment_updating', 0.001, 1.5, 0.25, 1)",224.64,54.92750130854306
"('q_value_sampling', 'moment_updating', 0.001, 1.5, 0.5, 1)",221.96,68.47889017792272
"('q_value_sampling', 'moment_updating', 0.001, 1.5, 0.75, 1)",218.8,45.18937928318998
"('q_value_sampling', 'moment_updating', 0.001, 1.5, 1, 1)",241.12,73.39772203549644
"('q_value_sampling', 'moment_updating', 0.001, 1.5, 1.5, 1)",234.2,70.75846239143415
"('q_value_sampling', 'moment_updating', 0.001, 1.5, 2, 1)",236.92,53.838588391598826
"('q_value_sampling', 'moment_updating', 0.001, 1.5, 3, 1)",252.56,63.5937607002448
"('q_value_sampling', 'moment_updating', 0.001, 1.75, 0.01, 1)",168.88,48.36719549446712
"('q_value_sampling', 'moment_updating', 0.001, 1.75, 0.05, 1)",194.52,43.3438530820692
"('q_value_sampling', 'moment_updating', 0.001, 1.75, 0.1, 1)",200.96,55.78421282047458
"('q_value_sampling', 'moment_updating', 0.001, 1.75, 0.25, 1)",217.28,58.24604364246553
"('q_value_sampling', 'moment_updating', 0.001, 1.75, 0.5, 1)",218.12,67.78484786440109
"('q_value_sampling', 'moment_updating', 0.001, 1.75, 0.75, 1)",223.84,55.40085197900841
"('q_value_sampling', 'moment_updating', 0.001, 1.75, 1, 1)",225.84,58.347702611156855
"('q_value_sampling', 'moment_updating', 0.001, 1.75, 1.5, 1)",238.92,56.42440606687854
"('q_value_sampling', 'moment_updating', 0.001, 1.75, 2, 1)",240.44,65.75018174879823
"('q_value_sampling', 'moment_updating', 0.001, 1.75, 3, 1)",240.72,62.074484291051505
"('q_value_sampling', 'moment_updating', 0.001, 2, 0.01, 1)",164.52,42.05864477131901
"('q_value_sampling', 'moment_updating', 0.001, 2, 0.05, 1)",187.28,49.44291253556975
"('q_value_sampling', 'moment_updating', 0.001, 2, 0.1, 1)",193.12,49.741990309998656
"('q_value_sampling', 'moment_updating', 0.001, 2, 0.25, 1)",206.88,56.17281904978599
"('q_value_sampling', 'moment_updating', 0.001, 2, 0.5, 1)",210.36,55.370302509558314
"('q_value_sampling', 'moment_updating', 0.001, 2, 0.75, 1)",220.6,62.0170944175878
"('q_value_sampling', 'moment_updating', 0.001, 2, 1, 1)",234.28,64.57493011997768
"('q_value_sampling', 'moment_updating', 0.001, 2, 1.5, 1)",227.88,57.85002679342508
"('q_value_sampling', 'moment_updating', 0.001, 2, 2, 1)",238.28,72.51594031659522
"('q_value_sampling', 'moment_updating', 0.001, 2, 3, 1)",235.28,59.21318772030433
"('q_value_sampling', 'moment_updating', 0.001, 5, 0.01, 1)",154.96,30.33213477485553
"('q_value_sampling', 'moment_updating', 0.001, 5, 0.05, 1)",169.76,35.8477670155339
"('q_value_sampling', 'moment_updating', 0.001, 5, 0.1, 1)",177.08,27.429064876513745
"('q_value_sampling', 'moment_updating', 0.001, 5, 0.25, 1)",172.08,25.395936682863265
"('q_value_sampling', 'moment_updating', 0.001, 5, 0.5, 1)",179.68,40.33134760952081
"('q_value_sampling', 'moment_updating', 0.001, 5, 0.75, 1)",172.44,36.917833089172504
"('q_value_sampling', 'moment_updating', 0.001, 5, 1, 1)",179.16,32.37799252578825
"('q_value_sampling', 'moment_updating', 0.001, 5, 1.5, 1)",193.52,49.54442047294528
"('q_value_sampling', 'moment_updating', 0.001, 5, 2, 1)",187.76,28.5982936553914
"('q_value_sampling', 'moment_updating', 0.001, 5, 3, 1)",201.4,45.69857765839108
"('q_value_sampling', 'moment_updating', 0.0001, 2, 0.01, 1)",191.6,52.88931839228031
"('q_value_sampling', 'moment_updating', 0.0001, 2, 0.05, 1)",215.6,54.27338205787437
"('q_value_sampling', 'moment_updating', 0.0001, 2, 0.1, 1)",235.52,71.79811696695116
"('q_value_sampling', 'moment_updating', 0.0001, 2, 0.25, 1)",232.4,54.364694425702424
"('q_value_sampling', 'moment_updating', 0.0001, 2, 0.5, 1)",232.24,57.79361902494081
"('q_value_sampling', 'moment_updating', 0.0001, 2, 0.75, 1)",245.08,65.82061683089881
"('q_value_sampling', 'moment_updating', 0.0001, 2, 1, 1)",264.84,69.5380068739391
"('q_value_sampling', 'moment_updating', 0.0001, 2, 1.5, 1)",268.64,73.2419988804238
"('q_value_sampling', 'moment_updating', 0.0001, 2, 2, 1)",260.04,66.2679288947527
"('q_value_sampling', 'moment_updating', 0.0001, 2, 3, 1)",281.04,65.44400965711071
"('q_value_sampling', 'moment_updating', 0.0001, 1.1, 0.01, 1)",233.72,61.42443813336838
"('q_value_sampling', 'moment_updating', 0.0001, 1.1, 0.05, 1)",251.8,60.25578810371665
"('q_value_sampling', 'moment_updating', 0.0001, 1.1, 0.1, 1)",291.68,65.62238642414646
"('q_value_sampling', 'moment_updating', 0.0001, 1.1, 0.25, 1)",277.16,63.04676359655585
"('q_value_sampling', 'moment_updating', 0.0001, 1.1, 0.5, 1)",271.76,66.62809017223891
"('q_value_sampling', 'moment_updating', 0.0001, 1.1, 0.75, 1)",261.56,64.86452343153383
"('q_value_sampling', 'moment_updating', 0.0001, 1.1, 1, 1)",279.0,56.75808312478497
"('q_value_sampling', 'moment_updating', 0.0001, 1.1, 1.5, 1)",262.36,58.43928815445992
"('q_value_sampling', 'moment_updating', 0.0001, 1.1, 2, 1)",267.04,60.32344817730498
"('q_value_sampling', 'moment_updating', 0.0001, 1.1, 3, 1)",258.32,55.03505791765827
"('q_value_sampling', 'moment_updating', 0.0001, 1.01, 0.01, 1)",277.44,72.82751128522793
"('q_value_sampling', 'moment_updating', 0.0001, 1.01, 0.05, 1)",266.32,61.09187834728934
"('q_value_sampling', 'moment_updating', 0.0001, 1.01, 0.1, 1)",255.04,58.60408176910546
"('q_value_sampling', 'moment_updating', 0.0001, 1.01, 0.25, 1)",266.64,60.73212000251596
"('q_value_sampling', 'moment_updating', 0.0001, 1.01, 0.5, 1)",252.88,73.76845938475331
"('q_value_sampling', 'moment_updating', 0.0001, 1.01, 0.75, 1)",228.84,59.843916984101234
"('q_value_sampling', 'moment_updating', 0.0001, 1.01, 1, 1)",210.08,51.69287765253546
"('q_value_sampling', 'moment_updating', 0.0001, 1.01, 1.5, 1)",202.24,55.27478991366678
"('q_value_sampling', 'moment_updating', 0.0001, 1.01, 2, 1)",175.12,42.43425031740281
"('q_value_sampling', 'moment_updating', 0.0001, 1.01, 3, 1)",169.48,34.87304976625933
"('q_value_sampling', 'moment_updating', 0.0001, 1.001, 0.01, 1)",265.44,73.16943624219064
"('q_value_sampling', 'moment_updating', 0.0001, 1.001, 0.05, 1)",257.44,63.631489060055785
"('q_value_sampling', 'moment_updating', 0.0001, 1.001, 0.1, 1)",209.32,62.065268870762175
"('q_value_sampling', 'moment_updating', 0.0001, 1.001, 0.25, 1)",179.64,42.00131426515127
"('q_value_sampling', 'moment_updating', 0.0001, 1.001, 0.5, 1)",157.88,34.66274080334675
"('q_value_sampling', 'moment_updating', 0.0001, 1.001, 0.75, 1)",149.84,29.71555821451113
"('q_value_sampling', 'moment_updating', 0.0001, 1.001, 1, 1)",144.84,29.046418023570478
"('q_value_sampling', 'moment_updating', 0.0001, 1.001, 1.5, 1)",142.12,24.51256004582141
"('q_value_sampling', 'moment_updating', 0.0001, 1.001, 2, 1)",139.6,23.613555429032708
"('q_value_sampling', 'moment_updating', 0.0001, 1.001, 3, 1)",141.08,24.567327897026164
"('q_value_sampling', 'moment_updating', 0.0001, 1.0001, 0.01, 1)",206.32,60.54863830013025
"('q_value_sampling', 'moment_updating', 0.0001, 1.0001, 0.05, 1)",160.12,34.41955258279805
"('q_value_sampling', 'moment_updating', 0.0001, 1.0001, 0.1, 1)",145.84,31.179069902740846
"('q_value_sampling', 'moment_updating', 0.0001, 1.0001, 0.25, 1)",142.32,26.555180285586466
"('q_value_sampling', 'moment_updating', 0.0001, 1.0001, 0.5, 1)",139.24,24.79641909631308
"('q_value_sampling', 'moment_updating', 0.0001, 1.0001, 0.75, 1)",133.56,21.593665737896377
"('q_value_sampling', 'moment_updating', 0.0001, 1.0001, 1, 1)",134.52,24.175392447693586
"('q_value_sampling', 'moment_updating', 0.0001, 1.0001, 1.5, 1)",134.12,22.344252057296526
"('q_value_sampling', 'moment_updating', 0.0001, 1.0001, 2, 1)",132.4,20.32141727340886
"('q_value_sampling', 'moment_updating', 0.0001, 1.0001, 3, 1)",131.32,19.152482867764167
"('q_value_sampling', 'moment_updating', 0.0001, 1.25, 0.01, 1)",221.6,52.63914892929025
"('q_value_sampling', 'moment_updating', 0.0001, 1.25, 0.05, 1)",227.56,61.56140349277297
"('q_value_sampling', 'moment_updating', 0.0001, 1.25, 0.1, 1)",254.32,61.54329857913045
"('q_value_sampling', 'moment_updating', 0.0001, 1.25, 0.25, 1)",266.04,61.42115596437436
"('q_value_sampling', 'moment_updating', 0.0001, 1.25, 0.5, 1)",260.44,59.821454345410224
"('q_value_sampling', 'moment_updating', 0.0001, 1.25, 0.75, 1)",280.76,71.3558855316084
"('q_value_sampling', 'moment_updating', 0.0001, 1.25, 1, 1)",273.72,66.839521243049
"('q_value_sampling', 'moment_updating', 0.0001, 1.25, 1.5, 1)",281.48,58.054884376768854
"('q_value_sampling', 'moment_updating', 0.0001, 1.25, 2, 1)",275.12,64.5106626845516
"('q_value_sampling', 'moment_updating', 0.0001, 1.25, 3, 1)",277.28,67.73921759217477
"('q_value_sampling', 'moment_updating', 0.0001, 1.5, 0.01, 1)",225.84,66.1717039224471
"('q_value_sampling', 'moment_updating', 0.0001, 1.5, 0.05, 1)",217.76,59.028996264547814
"('q_value_sampling', 'moment_updating', 0.0001, 1.5, 0.1, 1)",241.52,71.28933721111454
"('q_value_sampling', 'moment_updating', 0.0001, 1.5, 0.25, 1)",249.08,70.09617393267624
"('q_value_sampling', 'moment_updating', 0.0001, 1.5, 0.5, 1)",268.36,74.9791330971491
"('q_value_sampling', 'moment_updating', 0.0001, 1.5, 0.75, 1)",270.76,64.70349604155868
"('q_value_sampling', 'moment_updating', 0.0001, 1.5, 1, 1)",283.84,62.15315277602578
"('q_value_sampling', 'moment_updating', 0.0001, 1.5, 1.5, 1)",272.4,50.30626203565516
"('q_value_sampling', 'moment_updating', 0.0001, 1.5, 2, 1)",278.56,63.95253239708339
"('q_value_sampling', 'moment_updating', 0.0001, 1.5, 3, 1)",286.08,67.27491062795995
"('q_value_sampling', 'moment_updating', 0.0001, 1.75, 0.01, 1)",196.84,51.912372321056566
"('q_value_sampling', 'moment_updating', 0.0001, 1.75, 0.05, 1)",219.68,65.89004173621383
"('q_value_sampling', 'moment_updating', 0.0001, 1.75, 0.1, 1)",220.24,52.76762643894455
"('q_value_sampling', 'moment_updating', 0.0001, 1.75, 0.25, 1)",241.88,73.59935869285817
"('q_value_sampling', 'moment_updating', 0.0001, 1.75, 0.5, 1)",252.56,71.0999746835398
"('q_value_sampling', 'moment_updating', 0.0001, 1.75, 0.75, 1)",263.84,63.037563404687525
"('q_value_sampling', 'moment_updating', 0.0001, 1.75, 1, 1)",271.64,65.86615519369565
"('q_value_sampling', 'moment_updating', 0.0001, 1.75, 1.5, 1)",269.36,71.83919821378855
"('q_value_sampling', 'moment_updating', 0.0001, 1.75, 2, 1)",266.48,63.88184092525825
"('q_value_sampling', 'moment_updating', 0.0001, 1.75, 3, 1)",280.6,60.49429725188978
"('q_value_sampling', 'moment_updating', 0.0001, 2, 0.01, 1)",191.6,52.88931839228031
"('q_value_sampling', 'moment_updating', 0.0001, 2, 0.05, 1)",215.6,54.27338205787437
"('q_value_sampling', 'moment_updating', 0.0001, 2, 0.1, 1)",235.52,71.79811696695116
"('q_value_sampling', 'moment_updating', 0.0001, 2, 0.25, 1)",232.4,54.364694425702424
"('q_value_sampling', 'moment_updating', 0.0001, 2, 0.5, 1)",232.24,57.79361902494081
"('q_value_sampling', 'moment_updating', 0.0001, 2, 0.75, 1)",245.08,65.82061683089881
"('q_value_sampling', 'moment_updating', 0.0001, 2, 1, 1)",264.84,69.5380068739391
"('q_value_sampling', 'moment_updating', 0.0001, 2, 1.5, 1)",268.64,73.2419988804238
"('q_value_sampling', 'moment_updating', 0.0001, 2, 2, 1)",260.04,66.2679288947527
"('q_value_sampling', 'moment_updating', 0.0001, 2, 3, 1)",281.04,65.44400965711071
"('q_value_sampling', 'moment_updating', 0.0001, 5, 0.01, 1)",175.72,26.427288926410895
"('q_value_sampling', 'moment_updating', 0.0001, 5, 0.05, 1)",175.12,34.007434481301296
"('q_value_sampling', 'moment_updating', 0.0001, 5, 0.1, 1)",181.28,32.38458892745128
"('q_value_sampling', 'moment_updating', 0.0001, 5, 0.25, 1)",199.88,42.483709819176575
"('q_value_sampling', 'moment_updating', 0.0001, 5, 0.5, 1)",210.92,51.595674237284655
"('q_value_sampling', 'moment_updating', 0.0001, 5, 0.75, 1)",221.56,60.692391615424086
